ticker,date,sector,revenue_growth,eps_growth,operating_profit_growth,fcf_growth,ebitda_growth,roe,roce,net_margin,operating_margin,gross_margin,debt_to_equity,interest_coverage,current_ratio,cash_position,dividend_yield,dividend_growth,buyback_yield,promoter_holding_change,pe,pb,ev_ebitda,peg,price_sales,net_profit,operating_cash_flow,receivables,revenue,shares_outstanding,total_debt,auditor,promoter_pledge_pct,insider_net_buy,related_party_txn_flag,fwd_return,bench_fwd_return
BATAINDIA.NS,2025-03-31,Consumer Cyclical,0.0033588267487885764,,-0.2043271579870876,0.4681269448919688,0.14805049596017444,20.994524950744875,12.700549171528491,9.47768077491712,10.502134553394791,56.83793732261021,0.9184031624869917,2.8518933644677955,1.835519476988719,2029300000.0,,,,,,,,,,3306560000.0,7378210000.0,1117630000.0,34887860000.0,128527540.0,14464510000.0,,,,,,
BEML.NS,2026-03-31,Industrials,0.08162407824534709,,-0.5037988672468573,-3.655649888821508,-0.3796301543227366,4.818307934051626,5.199655479397523,3.2492592856502545,4.95387918253638,47.6247721541973,0.10526925738203906,4.74818241903503,2.0138013581513508,67700000.0,0.73,,,,103.98827,5.2745566,35.139,1.06,3.5085652,1413600000.0,1182300000.0,22743700000.0,43505300000.0,83289000.0,3088400000.0,,,,,,
BEML.NS,2025-03-31,Industrials,0.01433431709806301,,0.11883435563858101,-1.2063096720630968,0.09276116168183789,10.130980640621402,10.844816823493378,7.2726007030943105,10.798514253322791,49.909502712432435,0.10984214102129719,7.997422205855275,2.648985380323802,43789000.0,,,,,,,,,,2925200000.0,989400000.0,16958780000.0,40222200000.0,83289000.0,3171561000.0,,,,,,
BERGEPAINT.NS,2026-03-31,Basic Materials,0.029064393995171814,,-0.0404088155003662,-0.19461802135455655,-0.024255638416258378,16.293289918104843,19.238244488999356,9.485238105258729,12.131142021422107,42.53269081037857,0.0918327511220099,25.03404550981414,2.115102810731601,2072400000.0,0.74,,,,53.719006,8.770007,32.444,,5.1036086,11268700000.0,15400400000.0,15652200000.0,118802500000.0,1166002812.0,6351300000.0,,,,,,
BERGEPAINT.NS,2025-03-31,Basic Materials,0.040044287450417604,,-0.03781719872127514,-0.47229188271895917,0.010127058727785068,19.180708795762175,22.24401023114872,10.224596373577162,13.009421631205981,41.42832518097033,0.10891438228173088,23.73794847479058,2.054998298111955,2539500000.0,,,,,,,,,,11804000000.0,12690500000.0,15356700000.0,115447100000.0,1166002812.0,6702700000.0,,,,,,
BDL.NS,2026-03-31,Industrials,-0.27315479597212566,,-0.6329377349565564,1.2417987540414794,-0.21346460082662447,9.91135682118708,1.8626062014274838,17.40269233616394,6.104180098069041,49.38667103647838,7.432263185682576e-05,43.527958195559755,2.010294585347139,8633149000.0,0.43,,,,104.34027,10.38149,60.656,,15.375979,4203376000.0,6040017000.0,4228789000.0,24153596000.0,366562500.0,3152000.0,,,,,,
BDL.NS,2025-03-31,Industrials,0.4087592549806793,,-0.14540261628030676,-1.280172428449917,-0.08274523645429924,13.710450125753601,5.440976097051181,16.540269098520227,12.087306300141655,49.50776433463136,0.0005275694578242267,121.38345773775347,2.380164145923511,1338568000.0,,,,,,,,,,5496452000.0,1673892000.0,8263563000.0,33230729000.0,366562500.0,21150000.0,,,,,,
BEL.NS,2026-03-31,Industrials,0.16161388377596633,,0.17707875193204237,-0.014638382334697927,0.13718212368962232,25.270642241992036,29.645257473266035,21.955725638181086,27.14100016262159,49.173871455057586,0.0027288291672068602,1113.4710252600298,1.975979438985449,18879600000.0,1.07,,,,49.191795,12.426485,35.861,,10.796508,60620000000.0,15413700000.0,128757600000.0,276101100000.0,7309778829.0,654600000.0,,,,,,
BEL.NS,2025-03-31,Industrials,0.19408012563368196,,0.3315234782681444,-1.095935392070806,0.32535027211800704,26.641981106334317,30.20173326274282,22.388388114646332,26.784412306074152,48.72582697870102,0.003065502012877812,657.6776859504132,1.764728991815736,7134500000.0,,,,,,,,,,53214400000.0,5642700000.0,91163700000.0,237687500000.0,7309778829.0,612300000.0,,,,,,
BHARATFORG.NS,2026-03-31,Consumer Cyclical,0.11167572572359767,,0.07439491607547219,-0.8073051750139032,0.0780887949013756,11.270136035674918,15.425694570696963,6.422099004779601,11.633293882523034,54.855236424401575,0.7629161864916324,6.048471297000736,1.169224667690869,8478850000.0,0.44,,,,85.930855,9.683607,33.554,,5.512977,10796610000.0,14866420000.0,39097990000.0,168116530000.0,478088632.0,73086150000.0,,,,,,
BHARATFORG.NS,2025-03-31,Consumer Cyclical,0.005308935267378899,,0.03290225898393103,-0.7921863499950432,-0.00280361278705902,10.170961082783784,15.98837168450017,6.223403161437731,12.03696166643181,56.394723914607624,0.7238752000089913,4.360135379515345,1.175724855621774,5943630000.0,,,,,,,,,,9411530000.0,17963430000.0,28996060000.0,151228030000.0,478088632.0,66982590000.0,,,,,,
BHARATGEAR.NS,2026-03-31,Consumer Cyclical,0.2110211095391594,,16.84901124000721,-0.6224304981265378,0.31239234781985437,12.58038968176472,15.596454592055395,2.104645545865539,3.7868342619528197,47.25348225931259,0.5556338140897377,2.1204790025778166,1.2343985877306725,607000.0,,,,,10.407441,1.4099381,4.024,,0.21732053,165041000.0,294461000.0,1137587000.0,7841748000.0,15355058.0,728931000.0,,,,,,
BHARATGEAR.NS,2025-03-31,Consumer Cyclical,0.004079385195652481,,0.4698294902376535,-0.24830723996952495,0.8441790724187499,2.8241015510811507,0.8778455979501986,0.49234640023140175,0.2569294269517841,47.012417457734514,0.7056710574103766,0.0974023312861885,1.215026520011802,648000.0,,,,,,,,,,31881000.0,489735000.0,968707000.0,6475319000.0,15355058.0,796625000.0,,,,,,
BHARTIARTL.NS,2026-03-31,Communication Services,0.21960028950453564,,0.40712855308695933,-0.22885077319535208,0.12973656556255184,17.90943842808705,17.731875283168705,12.653384701724582,31.74044236982208,71.24534537153605,1.3109899192655676,3.106600232889359,0.5169768093535053,137222000000.0,0.88,,,,41.20569,7.157705,10.559,,5.269369,266952000000.0,1222296000000.0,79776000000.0,2109728000000.0,6090538098.0,1954117000000.0,,,,,,
BHARTIARTL.NS,2025-03-31,Communication Services,0.1533699954127951,,0.27818573469848196,-0.5229067329799666,0.5508115442443801,29.52013646292531,14.251578670592554,19.398249098766833,27.510388171936096,68.4917553640427,1.879462734413694,2.1876031424250364,0.37457728377601,61056000000.0,,,,,,,,,,335561000000.0,983322000000.0,74557000000.0,1729852000000.0,6090538098.0,2136421000000.0,,,,,,
BHEL.NS,2026-03-31,Industrials,0.19205362977725773,,1.0898299316219924,1.3938024237503819,0.8182842645917923,6.12033686980334,4.617505969793155,4.7369944746016985,5.998191946168069,31.966823929065562,0.31311719305760594,2.678864636903267,1.5929373806969065,14354500000.0,0.13,,,,82.478165,5.025343,54.677,,3.8936193,16002600000.0,58373800000.0,67962700000.0,337821800000.0,3482063355.0,81869500000.0,,,,,,
BHEL.NS,2025-03-31,Industrials,0.2364239554774499,,4.392714126807564,1.508524334078483,0.44412459826138156,2.1595991939222188,2.4326859702254957,1.8839442360974865,3.421410696314823,33.502132008067896,0.36463612836732034,1.2956984218192509,1.5149291830569351,3903200000.0,,,,,,,,,,5339000000.0,21924700000.0,58843500000.0,283394800000.0,3482063355.0,90146000000.0,,,,,,
BIKAJI.NS,2026-03-31,Consumer Defensive,0.15162670813251844,,0.27877545793275954,-0.3480094874750596,0.26967215775401887,16.071212773475125,16.70805934939207,8.800197577764214,10.75181296953001,33.74203916717483,0.18626955718402188,17.69117902657001,2.4670382673701723,398642000.0,0.19,,,,65.76139,10.577883,41.069,,5.678258,2582632000.0,3040978000.0,1071018000.0,29347432000.0,250736400.0,2993338000.0,,,,,,
BIKAJI.NS,2025-03-31,Consumer Defensive,0.14050098791215146,,-0.2585515158289733,-0.7139293926090372,-0.1336898768449168,14.512961387564433,14.953699324044855,7.877333292941119,9.682759314581274,30.36229108458157,0.1669658183396616,17.07661111726276,2.600073474924327,248034000.0,,,,,,,,,,2007417000.0,1927594000.0,1008846000.0,25483459000.0,250736400.0,2309453000.0,,,,,,
BIOCON.NS,2026-03-31,Healthcare,0.11478056363853789,,0.01304671128236328,-0.9797350536787156,-0.24068441064638782,1.1330579046656364,3.022504406894521,2.297987473107706,8.93092330705189,66.08621028730803,0.45351994311203053,1.5132788044027063,1.2210928837460553,24165000000.0,0.12,,,,148.48755,1.9539391,23.418,,3.99208,3856000000.0,19940000000.0,59868000000.0,167799000000.0,1619507375.0,154341000000.0,,,,,,
BIOCON.NS,2025-03-31,Healthcare,0.060327702559912086,,0.03123039386545835,-0.4184298723721182,0.09895782125651362,4.681666974681205,3.3269985493719565,6.731906299411381,9.827799258580141,65.47016382987204,0.8483644428017002,1.648428794294629,1.1362095187598544,32267000000.0,,,,,,,,,,10133000000.0,40612000000.0,54879000000.0,150522000000.0,1619507375.0,183620000000.0,,,,,,
BIRLACORPN.NS,2026-03-31,Basic Materials,0.04787242701440883,,0.42959852487720224,-0.7116304979364956,0.22563363513894547,7.571116270859641,7.785027857914931,5.774777564545378,9.555274084185255,66.46488414507213,0.35745379988322673,3.488298234337782,1.2590217575267504,1296400000.0,1.05,,,,13.051258,0.98773813,6.545,,0.75337654,5575900000.0,9504400000.0,3166300000.0,96556100000.0,77005347.0,26325400000.0,,,,,,
BIRLACORPN.NS,2025-03-31,Basic Materials,-0.026978937653511413,,-0.24786434356972203,-0.24435062249628106,-0.16423264491211992,4.208481109375178,5.54155457534383,3.203975477752974,7.003860224494248,65.74731754009174,0.49729441549111064,1.9732464991133125,1.0915148309819287,1178800000.0,,,,,,,,,,2952300000.0,16694900000.0,3391200000.0,92144900000.0,77005347.0,34885800000.0,,,,,,
BLUEDART.NS,2026-03-31,Industrials,0.0735466366443014,,0.06926351089900684,-0.32585156164979867,0.037055665504007344,13.92311025815638,17.01776498651306,4.028575709018903,6.7498469274761925,16.184813902893396,0.642661368842264,4.840028024287716,1.0358570448686109,2380000000.0,0.53,,,,45.77296,6.3691373,,,1.8430948,2473900000.0,8102500000.0,9182500000.0,61408800000.0,23727934.0,11419000000.0,,,,,,
BLUEDART.NS,2025-03-31,Industrials,0.08587027295869457,,-0.09623947963537174,-0.43166062381160464,0.012117925676722516,16.19073275862069,16.532185839424773,4.412798198658084,6.77688464349024,15.989531797950415,0.6462502565681445,4.705061293846341,1.1407803086635204,1663200000.0,,,,,,,,,,2524200000.0,7351200000.0,8260500000.0,57201800000.0,23727934.0,10075300000.0,,,,,,
BOROLTD.NS,2026-03-31,Consumer Cyclical,0.0795756176489386,,-0.07988158367787165,0.030042829653845356,-0.013986769834085032,8.418396253379242,8.057237961130062,6.2432964581216925,6.848129756237957,60.435324779836186,0.1669560758393721,12.511327701309217,2.209078414771781,28433000.0,,,,,35.584,2.9834728,16.042,,2.2239256,746646000.0,1188325000.0,1070316000.0,11959163000.0,119587629.0,1480770000.0,,,,,,
BOROLTD.NS,2025-03-31,Consumer Cyclical,0.1756572924562203,,-0.007882722214295906,-3.4405766928642065,0.30928322044202017,9.191406030903728,10.11125814664119,6.701275685497252,8.034915702352809,63.30177189173302,0.11522316409048919,6.963923857510582,1.9631833175778897,12458000.0,,,,,,,,,,742344000.0,-193324000.0,1012573000.0,11077652000.0,119587629.0,930600000.0,,,,,,
BORORENEW.NS,2026-03-31,Technology,0.051716761566680675,,5.441152095226714,1.2503750499816109,1.7214361781408702,8.54374148731422,21.180120653505504,8.296618857398117,22.215794091275747,75.51727528947478,0.10731692852434954,24.371644537832903,4.763156149243801,612133000.0,,,,,57.357597,5.043361,16.184,,4.902768,1290817000.0,4230907000.0,1213140000.0,15558350000.0,140283183.0,1621380000.0,,,,,,
BORORENEW.NS,2025-03-31,Technology,0.08574040353554147,,-0.17159605648814283,-1.1360395192752473,-0.14297033588841918,-6.974780041715777,-6.5275159216757475,-4.702645909236276,-5.260959885256078,71.08188719898597,0.25235388148821297,-2.4669204582194864,1.8577965659499935,528153000.0,,,,,,,,,,-695676000.0,997867000.0,1287515000.0,14793289000.0,140283183.0,2517019000.0,,,,,,
BRITANNIA.NS,2026-03-31,Consumer Defensive,0.07545985120062594,,0.11614894512859236,-0.033963430792332834,0.1064489109748987,49.61245926807871,57.77429551779104,13.434413976724196,17.009037443108333,40.96534082503058,0.27029546309061286,28.44625753813409,1.1190600934451995,2200000000.0,1.75,,,,49.098503,24.406927,34.942,,6.5073056,25334900000.0,26116000000.0,4692100000.0,188582100000.0,240868296.0,13802800000.0,,,,,,
BRITANNIA.NS,2025-03-31,Consumer Defensive,0.05976051313261466,,0.001543887529710251,-0.17769667855949134,0.0007819743074047635,50.01997373568548,55.05077304134445,12.425021471318539,16.38897474881694,39.526444794474145,0.29022526700522533,20.704682997118155,1.081646979487378,1327800000.0,,,,,,,,,,21787300000.0,24906200000.0,4486100000.0,175350200000.0,240868296.0,12641400000.0,,,,,,
BSE.NS,2026-03-31,Financial Services,0.6345601114515071,,1.029193274238002,5.311154455686943,0.9849719127628657,37.41909573041251,37.10574381009578,51.655064698641894,61.98926343880263,70.39729413833408,2.997148213474879e-06,,1.5300540546579549,16715900000.0,0.25,,,,67.23136,20.909523,38.337,,32.08295,24969800000.0,31036800000.0,5531600000.0,48339500000.0,406129077.0,200000.0,,,,,,
BSE.NS,2025-03-31,Financial Services,1.157004901388727,,3.4267214245031328,-0.9028091970372164,0.4422881509707857,29.972218015113945,25.784963209487653,44.833870978649735,49.933724225148275,60.79517404153732,0.0007369346682550698,49223.666666666664,1.5911698229327162,240100000.0,,,,,,,,,,13258900000.0,4101500000.0,3096700000.0,29573400000.0,406129077.0,32600000.0,,,,,,
CRAMC.NS,2026-03-31,Financial Services,0.165685672362624,,0.12262568790818615,0.04282799408204573,0.07422156021565814,27.32612644598535,30.228948204289154,47.960253679887984,58.09502406193743,74.78897269058349,0.023582788208900873,126.18037311525684,24.358148685027956,21774000.0,1.6,,,,24.436953,6.6974764,15.287,,10.964841,2038047000.0,1722812000.0,448728000.0,4249450000.0,199417428.0,175886000.0,,,,,,
CRAMC.NS,2025-03-31,Financial Services,,,,,,,,52.31297855875721,60.32334545163274,75.71768211944146,,128.3671706263499,,,,,,,,,,,,1907044000.0,1593794000.0,,3645451000.0,199417428.0,,,,,,,
CAPACITE.NS,2026-03-31,Industrials,0.11628423066848957,,0.15422036405465922,-0.059608573729611196,0.0014913552547562855,10.033941429881942,14.48241184204742,7.3028246940942285,12.510328020603348,29.385644533685152,0.25314080944461187,3.403430702892665,6.004181561724815,912331000.0,,,,,9.722297,1.0228909,4.812,,0.7047375,1915326000.0,2232989000.0,10850031000.0,26227194000.0,84604043.0,4832071000.0,,,,,,
CAPACITE.NS,2025-03-31,Industrials,0.22412994872063127,,0.19188686507513902,-0.3185643953348774,0.3456034054612462,11.78596624644673,13.896436799921238,8.62142407139944,12.099147030149197,30.996898670641173,0.24762712421599692,3.045332273480577,1.8575643836394404,641033000.0,,,,,,,,,,2025611000.0,515295000.0,10797709000.0,23495086000.0,84604043.0,4255877000.0,,,,,,
CARYSIL.NS,2026-03-31,Consumer Cyclical,0.13288865456061405,,0.35683297180043383,0.5901162790697675,0.2854909955827387,16.138522731008184,20.221895664952243,10.627198441474107,14.89366307700633,53.634936955462955,0.46438315637224287,6.985279187817259,1.4413846494138465,76300000.0,0.2,,,,34.423855,5.5630155,20.239,,3.660183,981900000.0,1086700000.0,1607400000.0,9239500000.0,28442606.0,2825400000.0,,,,,,
CARYSIL.NS,2025-03-31,Consumer Cyclical,0.2010632657869934,,-0.019623006283228613,-2.0146067415730338,0.10158706393172631,12.106132836983154,15.956827514592742,7.815392915384332,12.435474576063367,53.76975612148559,0.5250422594062791,4.334188034188034,1.505318844724049,128500000.0,,,,,,,,,,637400000.0,-68800000.0,1460100000.0,8155700000.0,28442606.0,2764400000.0,,,,,,
CDSL.NS,2026-03-31,Financial Services,0.05787407096815564,,-0.09680177119944747,-0.3634958530560424,-0.09225275962297753,23.27461338184212,25.37418787701002,39.83966721829244,45.39063778065639,72.15907120741412,0.0011224714987504991,2995.307780979827,2.917100134333416,514025000.0,1.02,,,,56.175663,13.096013,36.643,,20.722889,4561318000.0,4666217000.0,646118000.0,11449187000.0,209000000.0,21998000.0,,,,,,
CDSL.NS,2025-03-31,Financial Services,0.3324392808873452,,0.24495448455642566,0.004607700298154459,0.2753588978519784,29.91693615460654,31.179508871774548,48.66022977732433,53.16394257839866,78.27876009463702,0.0016921117778807753,5736.63110667996,3.4801034394468497,226102000.0,,,,,,,,,,5266412000.0,5434725000.0,230674000.0,10822826000.0,209000000.0,29787000.0,,,,,,
CEATLTD.NS,2026-03-31,Consumer Cyclical,0.18612151579641803,,0.48091502550880466,-0.4148045715960292,0.3790969030422412,13.833107742553027,18.023428935389497,4.452226049240974,8.609388952672536,39.39054726368159,0.6484509543183624,3.763816853493949,0.6800697310707119,395300000.0,0.9,,,,19.366604,2.2997324,7.231,,0.8607117,6980200000.0,17855500000.0,18389000000.0,156780000000.0,40341520.0,32720900000.0,,,,,,
CEATLTD.NS,2025-03-31,Consumer Cyclical,0.12189741557040532,,-0.2034868478545836,-0.9135674650721822,-0.10343093668557413,10.819200051275828,15.071542077787644,3.5757652329762664,6.895589077514002,37.719844422739826,0.4890386468674817,3.2810756326721626,0.6645027009235416,479400000.0,,,,,,,,,,4726400000.0,10919600000.0,16533100000.0,132178700000.0,40341520.0,21363800000.0,,,,,,
CELLO.NS,2026-03-31,Consumer Cyclical,0.08768050265019707,,-0.12213879041020856,-0.863470559174895,-0.0645008413874285,12.27370265394906,14.39004924851324,14.26626814841917,16.938987899468778,49.754566828300575,0.014111153392552528,257.38089321911986,8.101810486013036,1263763000.0,0.4,,,,25.764786,3.1615212,14.843,,3.5192876,3315064000.0,2550626000.0,7496205000.0,23237079000.0,220885034.0,381135000.0,,,,,,
CELLO.NS,2025-03-31,Consumer Cyclical,0.06805311358635092,,-0.010117240062301375,-0.5910339633871771,0.038250133726020555,16.82045825443899,18.42768606360437,17.064645972831812,20.987607917530724,51.715888914014364,0.002440524555909748,308.73566067616883,9.307347449938389,516948000.0,,,,,,,,,,3645671000.0,2617267000.0,6577903000.0,21363883000.0,220885034.0,52896000.0,,,,,,
CENTURYPLY.NS,2026-03-31,Basic Materials,0.19200878943008573,,0.3404726629899028,17.56356118266979,0.35047711784708446,10.065367796397224,14.47362764480512,4.867271517112112,8.677022235260306,48.557080708019384,0.6762253956933189,4.126544322190041,1.047807459593769,301752000.0,0.14,,,,61.38442,6.178674,27.435,,2.984231,2626954000.0,4570399000.0,6176246000.0,53971799000.0,222172990.0,17648764000.0,,,,,,
CENTURYPLY.NS,2025-03-31,Basic Materials,0.1721876538029586,,-0.201971377293847,-3.654354406972868,-0.14476883492889064,7.835553577169758,11.773766944084336,4.092932860294402,7.715999778347203,46.248542974084486,0.6707076389839042,5.0612319402210995,1.06606846050182,201708000.0,,,,,,,,,,1853199000.0,-27328000.0,5000121000.0,45278021000.0,222172990.0,15863011000.0,,,,,,
CESC.NS,2026-03-31,Utilities,0.09228868890065291,,0.2356902356902357,-0.9453700116234017,0.09223192299082159,12.306464485235436,12.272195285069385,8.303715670436187,23.7156704361874,38.28756058158319,1.7295291300877893,2.8746736292428197,0.92072940287226,42080000000.0,3.57,,,,14.467353,1.782501,10.766,,1.2020788,15420000000.0,40570000000.0,24160000000.0,185700000000.0,1325570430.0,216710000000.0,,,,,,
CESC.NS,2025-03-31,Utilities,0.11166981948197925,,2.2286118056310467,-0.6946512943297851,-0.002191292460479672,11.407426651079293,10.965954771897987,8.058349508852421,20.963472736897828,35.233221575201455,1.496954133818274,2.40973630831643,0.983512745136189,21812200000.0,,,,,,,,,,13700000000.0,25810000000.0,24276600000.0,170010000000.0,1325570430.0,179780000000.0,,,,,,
CGPOWER.NS,2026-03-31,Industrials,0.2532421134643837,,0.19851788513609805,-1.0822071826219846,0.2502488240507192,15.134220272806656,16.88396041474763,9.71392218522381,11.513172464054051,31.0179216376294,0.014853559635053347,117.47740345110928,1.9058362164002658,3006600000.0,0.14,,,,119.01042,18.065382,87.971,,11.592185,12062700000.0,7024500000.0,29239900000.0,124179500000.0,1574958249.0,1183900000.0,,,,,,
CGPOWER.NS,2025-03-31,Industrials,0.2454715143135468,,0.13896023296892157,-0.5244359256268304,0.1680907143596563,25.354127915295464,28.220056303375834,9.835840567745791,12.038862974408245,30.099630020608238,0.010689525097881085,168.2496473906911,1.669181841835503,4095100000.0,,,,,,,,,,9746000000.0,9161000000.0,20092000000.0,99086600000.0,1574958249.0,410900000.0,,,,,,
CHOLAFIN.NS,2026-03-31,Financial Services,0.2560083701675864,,,0.06562891912695927,,17.179530113203583,,30.502664008487518,,,6.929766829511728,,,146950800000.0,0.09,,,,25.352867,4.376778,,,10.151982,52326100000.0,-300208000000.0,5290500000.0,171546000000.0,852488507.0,2110696100000.0,,,,,,
CHOLAFIN.NS,2025-03-31,Financial Services,0.3742035060323759,,,0.08604049284179935,,18.00986873375755,,31.210211135866594,,,7.418860950901803,,,65213400000.0,,,,,,,,,,42627000000.0,-324131500000.0,10714800000.0,136580300000.0,852488507.0,1755947200000.0,,,,,,
CIPLA.NS,2026-03-31,Healthcare,0.02086136140929955,,-0.21136938455979767,-0.828029282834297,-0.19144356180695854,11.26636742908839,13.656126320690348,13.99853274917553,17.485472737317718,62.28274060513812,0.017825595123134183,100.46692929711797,3.44289158619195,10182200000.0,0.94,,,,28.917171,3.25159,17.734,,4.0235734,38792300000.0,39400200000.0,56200500000.0,277116900000.0,807845316.0,6137700000.0,,,,,,
CIPLA.NS,2025-03-31,Healthcare,0.06675815225827546,,0.14446062890926228,-0.1637989216020668,0.15184970801796588,16.902651037317128,19.25901825152932,19.423254031990687,22.634479506656746,64.03537984336204,0.014047500356645386,139.57791912766925,4.246661171853916,5886900000.0,,,,,,,,,,52725200000.0,50049800000.0,55063700000.0,271454000000.0,807845316.0,4381900000.0,,,,,,
CUB.NS,2026-03-31,Financial Services,0.2037744575640422,,,-0.6012408047505096,,12.55322454151607,,34.28139518346541,,,0.5041994202064065,,,89270692000.0,0.74,,,,15.0822735,1.8906224,,,5.6668024,13262310000.0,8024600000.0,,38686611000.0,990787237.0,53267979000.0,,,,,,
CUB.NS,2025-03-31,Financial Services,0.1216999163029206,,,1.1332465228026658,,11.8693528666185,,34.962807143012505,,,0.1891288051660101,,,52905427000.0,,,,,,,,,,11236262000.0,11283000000.0,4914713000.0,32137757000.0,990787237.0,17904100000.0,,,,,,
COALINDIA.NS,2026-03-31,Energy,-0.00459328573319233,,-0.1838624463566609,0.015810483217525605,-0.06761079293130379,26.107374244300413,14.267895899420004,18.46451095778992,18.471060827745607,89.02635500212025,0.11815277650435477,25.574564649005968,1.8555144180191574,86196600000.0,4.96,,,,8.812165,2.301066,5.638,0.87,1.6275942,310942900000.0,432146000000.0,141205900000.0,1684002900000.0,6162728327.0,140721800000.0,,,,,,
