ticker,date,sector,revenue_growth,eps_growth,operating_profit_growth,fcf_growth,ebitda_growth,roe,roce,net_margin,operating_margin,gross_margin,debt_to_equity,interest_coverage,current_ratio,cash_position,dividend_yield,dividend_growth,buyback_yield,promoter_holding_change,pe,pb,ev_ebitda,peg,price_sales,net_profit,operating_cash_flow,receivables,revenue,shares_outstanding,total_debt,auditor,promoter_pledge_pct,insider_net_buy,related_party_txn_flag,fwd_return,bench_fwd_return
ABDL.NS,2025-03-31,Consumer Defensive,0.10770324807575833,,0.8445653599382879,-5.356252776812905,0.8546183438807992,12.63008752277838,21.98234871535047,5.536092002130639,10.509344385440917,42.07647258345496,0.5867346618007973,2.957864133098677,1.4153764257413548,880892000.0,,,,,,,,,,1948640000.0,-6784221000.0,17468362000.0,35198837000.0,279710151.0,9052468000.0,,,,,,
ABFRL.NS,2026-03-31,Consumer Cyclical,0.11179064357223174,,-0.33244214049553045,-1.2070206324754806,-0.44033855943203154,-13.287926481317196,-5.005343674147811,-9.488780616662508,-7.9843021577806805,57.59882694217383,1.0599497179340511,-1.2660370772572138,1.251950680351483,669600000.0,,,,,,1.2499219,17.991,,0.89283776,-7758900000.0,1607500000.0,4070400000.0,81769200000.0,1216777241.0,61891100000.0,,,,,,
ABFRL.NS,2025-03-31,Consumer Cyclical,0.15181854629055397,,0.20497801431097987,-0.2198002087371403,0.4346229462762318,-5.5168910934401225,-3.851813885333895,-5.1099088613722055,-6.662107242550032,56.80235712255922,0.736364477104946,-0.8635682687393151,1.5466604061509568,7668100000.0,,,,,,,,,,-3758200000.0,16813300000.0,3734400000.0,73547300000.0,1216777241.0,50162400000.0,,,,,,
ABINFRA.NS,2026-03-31,Industrials,0.23076608982710184,,0.1978539156626506,-1.456513976038834,0.21267172442075047,11.425342707706921,16.25744941473359,7.549088218086072,12.914396205257386,20.36360428731288,0.5213050007029598,3.256461232604374,1.7574660398825444,32878000.0,0.05,,,,36.266666,4.263323,21.05,,2.7126603,193413000.0,-511736000.0,1042131000.0,2562071000.0,638789360.0,882487000.0,,,,,,
ABINFRA.NS,2025-03-31,Industrials,0.13252100945486672,,0.3278021064168321,-6.53511352911786,0.43737105806071325,14.605782663605677,19.875333055592133,7.74448428390806,13.269231508275976,20.694023311850767,0.7777432500258203,4.019557625145518,1.689521264379815,86011000.0,,,,,,,,,,161216000.0,-254829000.0,502349000.0,2081688000.0,638789360.0,858459000.0,,,,,,
ABLBL.NS,2026-03-31,Consumer Cyclical,0.07226729127607293,,0.15530014891037255,-0.2195128346312174,0.10053749720884239,12.112478579217948,56.69788204523704,2.037325761302364,29.847626375537324,59.51123238853666,2.137192142644705,6.876166172758205,1.0654524652227095,909600000.0,0.51,,,,69.858154,8.450583,11.03,,1.4250187,1710500000.0,12188100000.0,11981000000.0,83958100000.0,1214638186.0,30181000000.0,,,,,,
ABLBL.NS,2025-03-31,Consumer Cyclical,,,,,,,,0.7611788565969686,27.702440370065744,58.21153620197293,,5.678246073298429,,,,,,,,,,,,596000000.0,11441700000.0,,78299600000.0,1214638186.0,,,,,,,
ABMINTLLTD.NS,2025-03-31,Basic Materials,-0.14363486278308096,,0.5196717675759592,0.8715071598673059,0.6018223012644042,-10.085822633224668,-15.694771549693828,-1.7013911403959439,-2.700727742501858,-1.320311447853434,1.083006231565875,-10.684755796743957,1.199910425521836,76444000.0,,,,,,3.19098,-16.34,,0.7138122,-13644000.0,-12269000.0,35979000.0,801932000.0,9408000.0,146508000.0,,,,,,
ABMINTLLTD.NS,2024-03-31,Basic Materials,0.09691577837647886,,0.5351498469056382,0.18021312872975276,0.5288669023460815,-22.99396118191182,-29.79581048040706,-3.6473355922501995,-4.81505963561884,-3.5889226931443337,0.6764688061721165,-10.031145717463849,1.2695088029048753,3528000.0,,,,,,,,,,-34155000.0,-96161000.0,48233000.0,936437000.0,9408000.0,100482000.0,,,,,,
ABMKNO.NS,2026-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABREL.NS,2026-03-31,Real Estate,-0.6644672877003748,,-11.476315789473684,1.4135019792182089,-4.792374776386405,-2.789111602293546,-5.368696006663529,-25.564058746315972,-105.67649899695371,58.1296282537088,1.5230381374938526,-6.625621118012423,1.4367636357124367,13624600000.0,0.17,,,,,3.5675004,-46.741,,32.414585,-1032200000.0,7472300000.0,167100000.0,4037700000.0,110577844.0,56364900000.0,,,,,,
ABREL.NS,2025-03-31,Real Estate,0.10368515665125834,,-1.1789358028566943,-4.009069863317794,-0.801676349283782,-4.199715644253254,-0.421381540038639,-13.402361700890001,-2.8420186642512277,38.33982898028038,1.3010941967470953,-0.7475409836065574,1.665530871413958,7429000000.0,,,,,,,,,,-1612800000.0,-12934400000.0,1046500000.0,12033700000.0,110577844.0,49965400000.0,,,,,,
ABSLAMC.NS,2026-03-31,Financial Services,0.09511627630907299,,0.11562855577563319,0.07898599819331527,0.0204184463686328,24.12548309358036,24.398285753784474,52.84846316862056,57.39256272255736,75.24701495368639,0.0157682734322036,211.35928143712576,2.8292844816142306,584000000.0,2.18,,,,32.55193,7.837338,24.047,,15.402936,9750700000.0,8119300000.0,546200000.0,18450300000.0,289175042.0,637300000.0,,,,,,
ABSLAMC.NS,2025-03-31,Financial Services,0.24504319422993076,,0.3040061548606913,-0.011155890426961043,0.2304794063221351,24.970015052845955,24.612719700859355,55.23569842946854,56.33732594166597,75.530929854343,0.018261973183931825,167.69611307420496,10.981980236388297,436800000.0,,,,,,,,,,9306000000.0,7084800000.0,578700000.0,16847800000.0,289175042.0,680600000.0,,,,,,
ACC.NS,2026-03-31,Basic Materials,0.2023866848010032,,-0.11749409327530916,-2.630851660551102,-0.20049760286664572,10.399094135725875,8.358076323278995,8.532787870342606,7.262933418086123,37.24609598812396,0.026265489860607068,16.23409192324855,1.9739391688304475,5373500000.0,0.56,,,,11.841734,1.2276733,8.463,2.33,0.9719975,21370700000.0,-13640100000.0,38416300000.0,250453900000.0,187787263.0,5397700000.0,,,,,,
ACC.NS,2025-03-31,Basic Materials,0.06417579206256598,,-0.053018225589333876,-1.0857931762105566,0.11570217461726262,12.946056123361881,10.439434656607474,11.532170604227707,9.895519529057745,39.96931309239246,0.02915304039269538,19.04647939382739,1.6132794650811992,10506900000.0,,,,,,,,,,24021200000.0,17114800000.0,11629100000.0,208297300000.0,187787263.0,5409300000.0,,,,,,
